StockCode,mean_weekly_sales,median_weekly_sales,total_sales,mean_txn_size,std_weekly_sales,cv,spike_ratio,pct_zero_weeks,avg_idi_days,longest_zero_streak,q4_pct,q1_pct,peak_month,seasonal_conc,trend_slope,trend_log_diff,mean_price,std_price,n_unique_customers,pct_repeat_customers,n_countries,top_country_pct,cancel_rate,log_mean_weekly_sales,log_mean_price,is_sporadic,is_croston,is_active
22175,43.186341463414635,27.970000000000006,3541.28,12.97172161172161,58.39679004606702,1.3522050738087628,8.502688293498396,0.08536585365853659,1.6470588235294117,1,0.28387758098766547,0.34842203948854655,1,0.10419968134053609,-0.3084964247232833,-0.8726900215022235,3.4347985347985346,1.1139305308882166,127,0.4253393665158371,10,0.945054945054945,0.006620138686295191,3.788415724663337,1.4894821885287348,False,False,True
22176,34.27512195121951,23.6,2810.56,13.133457943925235,51.84440192034982,1.5125956953307118,11.746128885346693,0.0975609756097561,2.220657276995305,1,0.2849147500853923,0.396095440054651,1,0.11273819520995645,-0.1765111394085828,-0.878517683826745,3.3571495327102805,1.0340892915899482,108,0.40331491712707185,9,0.9112149532710281,0.009358114419250576,3.5631779548900813,1.4718180666543204,False,False,True
22177,37.822682926829266,0.0,3101.4599999999996,24.81168,104.54406007237684,2.7640572265755163,22.266268144680247,0.7195121951219512,1.7741935483870968,43,0.1011942762440915,0.7395130035531653,3,0.24283146650838824,-1.8369993796323505,-2.5890844274519615,11.89312,4.39794791149896,90,0.11764705882352941,4,0.96,0.06819970797305662,3.6590046873267053,2.556693835761483,False,True,False
22178,434.52536585365857,368.18,35631.08,25.615442127965494,337.2034121797509,0.7760269910072771,4.801721979799657,0.024390243902439025,0.15035971223021583,1,0.2879480498486153,0.27269002230636846,3,0.1045970850514521,6.697966064801208,1.3615491136478948,1.4841768511861968,0.5055566292630376,482,0.5641952983725136,11,0.9726815240833933,0.023326253142982294,6.076553039954936,0.909941357666617,False,False,True
22179,133.41963414634148,94.535,10940.410000000002,26.110763723150356,115.16991130601286,0.8632156132259261,3.917639284085331,0.06097560975609756,0.9665071770334929,2,0.283661215621718,0.27050540153431174,12,0.09204128419997028,0.17478249039518515,-0.08054197343396208,8.239689737470167,2.8518223249991093,170,0.4637223974763407,10,0.9284009546539379,0.008419957383595675,4.900966504817698,2.2235083068939634,False,False,True
22180,108.34378048780488,100.16499999999999,8884.19,24.955589887640446,81.53551336597111,0.7525629343822714,3.3378011951567896,0.07317073170731707,1.1661971830985915,2,0.28614989098612253,0.3128456280201121,12,0.09147621491618936,-0.8901756619975835,-0.6903375115870398,11.333342696629215,3.753284579262866,201,0.34951456310679613,13,0.8539325842696629,0.048551331507013615,4.694496868393232,2.512306383161979,False,False,True
22181,13.056829268292681,4.145,1070.6599999999999,9.39175438596491,22.76052896378359,1.7431895980332268,11.368763192796967,0.4146341463414634,4.513274336283186,5,0.46286402779593905,0.18397063493546037,10,0.11925708005218819,-0.011307887376062512,-0.1697211916980077,1.0316666666666665,0.3446401654738128,67,0.20238095238095238,9,0.7631578947368421,0.0322679778733866,2.643108346604153,0.7088564742651251,False,False,True
22182,14.218048780487804,4.95,1165.8799999999999,10.22701754385965,19.85090665211973,1.3961765751825383,7.678268775517207,0.36585365853658536,4.557522123893805,5,0.3190980203794559,0.2226644251552476,7,0.11278058858617773,0.1433880780574874,0.6672492126781124,4.714385964912281,1.601513683925702,32,0.030303030303030304,2,0.9912280701754386,0.004227770043473434,2.7224821431958883,1.7429868487643805,False,False,True
22183,40.045731707317074,21.740000000000002,3283.75,15.86352657004831,44.26385544482892,1.1053326673699189,4.987797487628474,0.2804878048780488,2.174757281553398,5,0.3226250475827941,0.3990590026646364,3,0.11832827844835239,0.6623977753833763,1.0012573155550442,6.308937198067632,1.735797802337553,56,0.08196721311475409,3,0.9855072463768116,0.016826599200586836,3.714686852595091,1.989097873050289,False,False,True
22184,35.20817073170732,16.98,2887.07,19.774452054794523,52.069492220197965,1.4789036504332187,6.17328294776365,0.4268292682926829,2.413793103448276,21,0.49382245667753116,0.2678113104289123,10,0.126985281987599,-0.21753191628301832,0.7299723421968665,9.19986301369863,3.3877090186287315,60,0.15492957746478872,6,0.910958904109589,0.04460813999278592,3.5892848041835146,2.3223742901704956,False,False,True
22185,60.655975609756084,54.99999999999999,4973.789999999999,13.442675675675675,49.575613550544965,0.8173244771380955,3.370648941752668,0.08536585365853659,1.1300813008130082,5,0.18296711360954124,0.3459193090178717,3,0.10620285704727929,-0.808784079407059,-0.537288922943171,1.929594594594594,0.6553586477283062,244,0.19205298013245034,5,0.9864864864864865,0.0013251974242980973,4.12157015288972,1.0748640498362547,False,False,True
22186,43.8919512195122,0.0,3599.1400000000003,16.58589861751152,92.75029676088461,2.113150456607005,9.744383380474224,0.573170731707317,1.9861111111111112,9,0.7008646509999611,0.01473129692093111,10,0.2159849457439491,-0.12550647032574755,-3.6865915749257563,3.488709677419356,1.1767104152822356,142,0.1977401129943503,6,0.9308755760368663,0.0457487227211144,3.804258518534694,1.5015652834867537,False,True,False
22187,48.25292682926829,0.0,3956.74,19.685273631840793,104.94187328757616,2.17482917997676,12.538099546596442,0.6463414634146342,2.18,12,0.7597365507968682,0.017163119133428023,10,0.23294351955729037,-0.22429446784427678,-3.6741887387039327,5.034378109452736,1.689504287155972,129,0.18867924528301888,6,0.9402985074626866,0.0437436861668447,3.8969687938577713,1.79747280192455,False,True,False
22188,292.6159756097561,93.11000000000001,23994.51,48.96838775510204,643.8831393643403,2.2004374095522645,16.441925257069222,0.0975609756097561,0.7423312883435583,5,0.3981744157309318,0.14350532684351547,12,0.11466633188650005,0.8381686093969383,0.35932112124996873,4.471408163265306,1.610410106900619,263,0.3752969121140142,7,0.9734693877551021,0.0006580506457434328,5.682272708099805,1.6995360171728202,False,False,True
22189,497.4358536585366,333.875,40789.74,38.73669515669516,684.3474503657493,1.3757501501601002,9.932677678259287,0.12195121951219512,0.25570342205323193,8,0.37295800365484066,0.28882140459831324,12,0.11077531758724848,-0.3278453652006403,-0.36828984152981903,4.454254510921178,1.5432865588876312,457,0.4983534577387486,11,0.9658119658119658,0.0036390976562041986,6.211474902402992,1.6963959483366688,False,False,True
22190,25.944146341463416,6.199999999999999,2127.42,10.966082474226804,38.23910773505812,1.4739011733812626,7.313403089187844,0.24390243902439024,2.5077720207253886,3,0.5060542817121209,0.210226471500691,12,0.13332010102369696,-0.09603160609919346,-0.7155094241247895,2.4262886597938147,0.7307995757187693,77,0.21428571428571427,5,0.9690721649484536,0.0009861377211766032,3.2937660693643256,1.231477651984208,False,False,True
22191,101.67341463414635,89.25,8337.220000000001,19.709739952718675,95.46273938253893,0.9389154453604668,5.584547367107979,0.23170731707317074,0.9644549763033176,15,0.23183747100352395,0.4366755345306948,3,0.11723531550346207,1.088769604161905,0.47683796844339277,8.6496926713948,1.1922707834066562,252,0.3808353808353808,10,0.91725768321513,0.025726362188382645,4.631553219101514,2.2669260673198965,False,False,True
22192,89.46353658536586,84.795,7336.01,20.90031339031339,82.85433379177513,0.9261240607531288,3.838435334739184,0.25609756097560976,1.2257142857142858,11,0.24560626280498526,0.4055637873994174,3,0.11350315815511333,0.7919329349920007,0.5228423819411674,8.8502849002849,1.8205925028564358,195,0.4108761329305136,14,0.9116809116809117,0.018089560389551288,4.5049468588566315,2.287500378652502,False,False,True
22193,104.25609756097563,88.88,8549.000000000002,22.321148825065276,125.88646669981331,1.2074734202110995,7.712738331968651,0.34146341463414637,1.0994764397905759,24,0.25978593987600884,0.46408468826763355,2,0.1170579156814095,1.0740366343422472,0.04125542807819471,9.174778067885118,2.359661079208703,194,0.436046511627907,15,0.9321148825065274,0.020357181736405147,4.656396404955404,2.319911919580722,False,False,True
22194,38.45536585365854,25.5,3153.34,20.084968152866242,46.42196005976509,1.2071646967662024,7.382584814831258,0.17073170731707318,3.128205128205128,4,0.17761167523958724,0.3379940000126849,3,0.095094001752027,-0.5527181898325007,-0.8761034307980271,9.15,2.334911462660102,99,0.29285714285714287,9,0.9363057324840764,0.015915914041581106,3.6751700546117596,2.3174737054877963,False,False,True
22195,91.59939024390243,84.09,7511.15,11.380530303030303,77.5014711026855,0.846091561268276,4.398282553270803,0.024390243902439025,0.5371775417298937,1,0.33893877768384334,0.3516824986852879,12,0.10657510572770597,-0.9327045852787847,-1.2678451255653096,2.2153181818181817,0.804535166015958,284,0.337995337995338,15,0.9333333333333333,0.0037601962994893556,4.528282556791387,1.1679263206987045,False,False,True
22196,58.29012195121951,51.730000000000004,4779.79,6.035088383838382,41.09349056300293,0.7049820653556412,3.215124513838474,0.024390243902439025,0.3944374209860936,1,0.3239765763767864,0.33731607455557666,12,0.09792678703099879,-0.3418599057476518,-0.9403668129590423,1.1691666666666665,0.3946530265663783,263,0.43923240938166314,12,0.9671717171717171,0.007483652869806452,4.082442714576994,0.7743430692184736,False,False,True
22197,554.7252439024389,320.52,45487.469999999994,28.84430564362714,739.9999186440157,1.3339935883180423,8.988161355203973,0.024390243902439025,0.12753807106598986,1,0.39640322928489985,0.2209881094727845,11,0.11343339339495516,8.081407363872836,1.1737499012229176,1.0398604946100187,0.3560103671820889,463,0.603595890410959,15,0.9334178820545339,0.0063204505338949005,6.320274006467406,0.7128814205226758,False,False,True
22198,155.60500000000002,108.13499999999999,12759.61,19.510107033639144,178.5932368816819,1.1477345643242947,5.0169339031522115,0.2682926829268293,0.3460949464012251,17,0.4748820692795469,0.13182534575900046,11,0.11823816646934493,-1.5112609788748492,0.5181612108968263,2.066452599388379,0.7505348476080843,240,0.5031055900621118,13,0.8960244648318043,0.02649747347010088,5.053726711527204,1.1205213884031664,False,False,True
22199,81.0901219512195,42.455,6649.389999999999,20.3969018404908,149.10797376641426,1.8387933101902536,12.470692800392218,0.0975609756097561,1.32,1,0.21197433148003053,0.27265508565447355,7,0.14346507790590077,-1.2965016706391963,-1.2197111527662212,5.355582822085889,1.8808932732686054,133,0.4088888888888889,12,0.8619631901840491,0.13634639713006907,4.407817691938551,1.8493336112286691,False,False,True
22200,60.93414634146342,41.66,4996.6,17.053242320819113,76.13300523622661,1.2494308988853584,6.912380418684705,0.10975609756097561,1.5445205479452055,2,0.4090981867670015,0.24283312652603767,12,0.10791897924603859,-0.7058638891609801,-1.0540351794816427,5.694641638225256,2.0190361929728486,100,0.47368421052631576,7,0.8668941979522184,0.005819911059820726,4.126071664775039,1.9013074509331191,False,False,True
22201,20.68841463414634,8.5,1696.45,13.253515625,62.281057490596176,3.010431615567147,26.92038079518996,0.32926829268292684,3.9291338582677167,3,0.17320286480591826,0.22340180966135165,7,0.1767432273521167,-0.15866599188080238,-0.8305088861409686,4.573984375,1.5125534231959061,61,0.25609756097560976,7,0.890625,0.0024989710119362614,3.0767782301502042,1.7181101258624296,False,False,True
22202,52.88109756097561,34.05,4336.25,16.36320754716981,70.37216981140821,1.3307622772062204,6.169501297203805,0.21951219512195122,1.5492424242424243,8,0.36317324877486307,0.31422081291438453,11,0.10568399209271162,-1.0836948879528954,-3.77520380721108,5.2496226415094345,1.901741986793662,91,0.42038216560509556,9,0.8679245283018868,0.026108927568781585,3.9867797218056533,1.8325210845670337,False,False,True
22203,59.42073170731708,37.54,4872.500000000001,15.274294670846395,114.47929847664561,1.926588501813225,16.660851718830166,0.04878048780487805,1.3522012578616351,1,0.2211698306824012,0.29277373011800917,7,0.1181093171512354,-1.0617328936341572,-1.2969280376566186,4.7853918495297805,1.7262373431365172,137,0.39111111111111113,13,0.8463949843260188,0.010659898477157358,4.101332286234701,1.75533609379332,False,False,True
22204,20.83878048780488,7.5,1708.7800000000002,12.847969924812032,56.21152332084575,2.697447835478734,23.791219466519973,0.2926829268292683,3.8484848484848486,2,0.11314505085499595,0.30633551422652416,7,0.16948493919459387,-0.19594192488109627,-1.1690997361541458,4.368270676691729,1.5372380344839027,56,0.3,9,0.8721804511278195,0.021474219483702497,3.0836873108472065,1.6805058225210276,False,False,True
22206,0.12390243902439023,0.0,10.159999999999998,1.27,0.5012201312736527,4.045280587051135,27.440944881889767,0.9146341463414634,51.857142857142854,27,0.33464566929133865,0.08169291338582678,9,0.27898893297786603,0.0018223571793950868,-0.01492565021667569,0.845,0.009258200997725523,0,,1,1.0,0.0,0.11680694968332798,0.6124792774924905,True,False,False
22207,126.2659756097561,53.019999999999996,10353.81,27.104214659685862,189.02395677979752,1.497030026236081,9.380991152049342,0.04878048780487805,1.136482939632546,1,0.3859844830067386,0.2543199073577746,12,0.10364118769711356,-0.2726660571826601,-0.5338317591068895,5.365130890052356,1.9102767684040427,165,0.38661710037174724,7,0.9738219895287958,0.005260093615255136,4.846279192617355,1.850834795828154,False,False,True
22208,25.666097560975604,19.799999999999997,2104.6199999999994,8.696776859504132,29.49288165869137,1.1490987902864616,5.609345154944837,0.2073170731707317,1.95850622406639,3,0.3674820157558134,0.3379089811937548,1,0.1117589715392427,-0.09563652985927447,-0.6006728685442635,1.9835123966942143,0.7710791986242909,129,0.18867924528301888,5,0.9710743801652892,0.009320190922698902,3.283393004314625,1.093101263055736,False,False,True
22209,14.740975609756095,8.25,1208.7599999999998,8.452867132867134,16.403542346260778,1.112785393621053,4.92911744266852,0.25609756097560976,3.4859154929577465,3,0.14811873324729474,0.4621512955425395,1,0.11860577052657839,-0.09053035992207313,-0.26399036922170804,1.8104895104895111,0.6230087475606443,89,0.13592233009708737,6,0.916083916083916,0.021373749149907705,2.756267223899157,1.0333586711952483,False,False,True
22210,14.16560975609756,5.41,1161.58,7.795838926174496,17.816583556439973,1.257735026109332,5.823963911224367,0.2682926829268293,3.3716216216216215,3,0.3060744847535254,0.32830282890545637,11,0.09965996243354147,-0.181860232256941,-1.149674489864311,1.8034899328859062,0.5871356560575969,86,0.2037037037037037,4,0.9463087248322147,0.02086266047389849,2.7190303484494343,1.0308650456658888,False,False,True
22211,17.411341463414633,10.785,1427.7299999999998,9.270974025974025,19.911073831946442,1.1435692002126512,4.950796018855106,0.21951219512195122,3.287581699346405,3,0.22909093456045612,0.41840544080463393,2,0.11421680762417215,-0.05292835297830888,-0.49531868634595977,1.9188961038961039,0.7031233416545722,87,0.1792452830188679,5,0.9285714285714286,0.04753232197894569,2.91296685860965,1.071205498191632,False,False,True
22212,87.30658536585368,77.7,7159.140000000001,10.798099547511313,70.62417770909065,0.808921542551959,4.491070156471307,0.024390243902439025,0.48036253776435045,1,0.2697307218464787,0.2744603402084608,4,0.09631851913543746,-0.1542027187340147,-0.0031708232295644123,2.5636802413273005,0.8800413855030506,292,0.42063492063492064,14,0.9306184012066365,0.011023713416605192,4.480814684283747,1.2707937865396015,False,False,True
22214,14.258780487804879,2.55,1169.22,15.184675324675322,30.11228535595774,2.1118415688993815,14.138656540257609,0.4878048780487805,6.973684210526316,4,0.393048357024341,0.2650741519987684,12,0.14104594744021734,-0.21858077295632397,-1.967013939160128,2.5836363636363644,1.0284568269869556,38,0.13636363636363635,6,0.8831168831168831,0.0,2.7251551070537716,1.276378028926204,False,False,True
22215,94.5159756097561,80.75,7750.31,25.000999999999998,81.85514605360001,0.8660456131942078,3.8564909016542566,0.07317073170731707,1.4174757281553398,1,0.18946855029024645,0.3081412227381872,1,0.09455516614260036,-1.6265736115192486,-1.149560576241714,9.314580645161291,2.6038077019034054,216,0.2116788321167883,16,0.8064516129032258,0.061741024247274005,4.559293517368089,2.333558490840874,False,False,True
22216,11.535243902439023,4.57,945.8899999999999,10.170860215053763,19.272586315103393,1.670756724184079,8.644810707376124,0.4024390243902439,5.717391304347826,3,0.20535157365021303,0.3779932127414394,2,0.10953586434783168,-0.09684450539284511,-1.34268745232845,1.039784946236559,0.3619992147920371,38,0.22448979591836735,4,0.967741935483871,0.002688625532453292,2.528544189134482,0.7128443837877125,False,False,True
22217,28.888536585365856,15.625,2368.86,13.772441860465115,38.212269573791694,1.3227485394033074,7.4167827562625055,0.17073170731707318,2.789473684210526,2,0.1843333924334912,0.44194253776077946,1,0.10637857590898614,-0.6223750285695628,-1.4459729215726176,1.505639534883721,0.513065717728786,118,0.1259259259259259,3,0.9767441860465116,0.028701934510386,3.397475015089433,0.9185440052992693,False,False,True
22218,65.43487804878049,25.455,5365.66,20.324469696969697,94.38622294637979,1.4424451570921644,6.485684892445663,0.4146341463414634,1.0342205323193916,27,0.17838998371123033,0.21762653615771407,8,0.10361583478036931,-1.9067354512902568,-0.8033237791187045,5.398560606060606,1.9374416248096042,143,0.2185792349726776,15,0.8560606060606061,0.04464595711495421,4.19622219039442,1.8560730597676054,False,False,True
22219,91.25036585365854,83.625,7482.53,8.133184782608694,52.23210335466257,0.5724043171336876,3.5846431621390087,0.036585365853658534,0.2850924918389554,2,0.2823015744674595,0.3166749749082195,3,0.09133101336970764,-0.15967708231299174,-0.13638531058070757,1.1289999999999998,0.38332500976596645,338,0.42905405405405406,13,0.9782608695652174,0.012170746905496178,4.52450624880609,0.7556523859113423,False,False,True
22220,72.74829268292682,54.964999999999996,5965.359999999999,27.11527272727273,72.4277632772501,0.9955939941151094,4.855784059972911,0.15853658536585366,2.1232876712328768,3,0.14934052596993308,0.3745943245671679,3,0.09753889555265002,-1.2784852145710215,-1.253934413935693,10.861909090909093,3.0782517411108756,156,0.20812182741116753,10,0.9181818181818182,0.054507184677759356,4.300657844889953,2.4733323494948296,False,False,True
22221,76.06939024390246,25.115,6237.690000000001,46.89992481203008,204.0736862281238,2.682730669639906,16.348888771323995,0.2073170731707317,3.6742424242424243,3,0.06562685866081833,0.21064368379961165,8,0.1456279472638476,-0.9384102262709373,-1.0684736932883832,10.654060150375942,2.9946171500114,96,0.19327731092436976,12,0.8345864661654135,0.017243987055587235,4.344706188040718,2.4556546300578237,False,False,True
22222,58.665121951219504,37.394999999999996,4810.539999999999,15.320191082802548,76.38102249991874,1.3019835288747912,7.933674805739066,0.04878048780487805,1.3674121405750799,1,0.26593688026708023,0.43062940958811285,1,0.14712248048017973,0.4551406710854258,-0.14628197537121412,5.415700636942676,2.2571374162523288,179,0.23504273504273504,13,0.9331210191082803,0.005118617497606143,4.08874762775181,1.858748210645026,False,False,True
22223,38.12914634146342,19.8,3126.59,19.5411875,57.85987193853571,1.5174709504475892,7.8365247761938726,0.1951219512195122,3.0440251572327046,3,0.16420445277442836,0.4269571641948577,1,0.13088183641786647,0.35950185566112686,0.6375019056686257,5.2400625000000005,2.0106910783164538,85,0.27350427350427353,10,0.89375,0.0015806919279332215,3.666867620023793,1.8309901983568173,False,False,True
22224,80.10024390243903,71.86500000000001,6568.22,19.093662790697675,58.1209688255773,0.7256028944976475,3.2338228622061984,0.036585365853658534,1.2303206997084548,1,0.2819211293166185,0.26797062217769807,6,0.09773420044758746,-0.43032204699557053,-0.2780639165137613,3.589127906976744,1.2457994007292723,206,0.22556390977443608,9,0.9476744186046512,0.008902677140641175,4.395685968545193,1.5236900075404438,False,False,True
22227,45.186829268292676,38.375,3705.3199999999997,6.991169811320755,34.44728572073635,0.7623302249469361,4.564825710060131,0.024390243902439025,0.6843100189035917,1,0.1959749765202466,0.3848331588094956,1,0.09478508740930701,-0.2374440852842264,-0.5289376445351044,0.9006981132075472,0.30673240277992775,172,0.44336569579288027,4,0.9943396226415094,0.005755654360210048,3.8326946766715593,0.642221246691228,False,False,True
22228,15.859268292682922,2.125,1300.4599999999996,5.70377192982456,22.92405867477793,1.4454676124846522,5.618796425880075,0.35365853658536583,2.0704845814977975,5,0.06134752318410411,0.8105824093013243,3,0.26211780239302424,-0.051574318956040976,-0.3428279704564625,1.103157894736842,0.38270269062127604,128,0.14666666666666667,5,0.9605263157894737,0.022364889754249332,2.8249005526214424,0.7434399746139122,False,False,True
22229,9.302560975609756,0.85,762.81,5.018486842105263,14.65339928632207,1.575200563021473,7.305515134830428,0.4878048780487805,3.2450331125827816,10,0.0790629383463772,0.7714240767687892,3,0.25276709592386415,-0.03198582949684918,-0.10545913012464858,1.1267763157894735,0.3904159811992084,88,0.07368421052631578,6,0.9407894736842105,0.05477007719854773,2.332392502738898,0.7546073665081169,False,False,True
22230,10.174634146341463,3.785,834.3199999999999,6.226268656716417,18.696832780910732,1.8375926359606387,13.05206635343753,0.2804878048780488,3.8646616541353382,6,0.09474781858279796,0.3949324000383546,6,0.16711721098611992,-0.137827624862594,-0.4190883086031194,1.0471641791044775,0.3886618878512762,79,0.17708333333333334,9,0.917910447761194,0.04290368466938926,2.413646401381294,0.7164555082037535,False,False,True
22231,27.524390243902435,19.275,2256.9999999999995,10.747619047619047,30.2807096683461,1.1001409804184228,5.097297297297299,0.12195121951219512,2.2679425837320575,3,0.17458130261408952,0.5243021710234825,3,0.13581498030348743,-0.4677628671869049,-1.2436499198523858,1.7332857142857139,0.7632160387495216,128,0.24260355029585798,13,0.9047619047619048,0.05004419377919947,3.3507595193199258,1.0055044438475522,False,False,True
22232,12.000609756097557,3.36,984.0499999999997,9.840499999999999,19.489399483211375,1.6240341015429434,9.672841827142934,0.4024390243902439,5.242424242424242,5,0.23822976474772628,0.5039174838676898,3,0.1284189019835638,-0.17784384149062374,-1.2867352461734933,1.9705,0.775192872709102,64,0.15789473684210525,10,0.74,0.041774185695506116,2.5649962606767605,1.088730288813659,False,False,True
22233,11.616829268292681,2.4699999999999998,952.5799999999998,9.159423076923076,18.586841414639547,1.5999926473371717,7.384975540112117,0.4024390243902439,4.932038834951456,5,0.1628209704171828,0.6641226983560435,3,0.2251706601638719,-0.057689837942556145,-1.1216027731879512,1.9093269230769228,0.674789092434155,81,0.05813953488372093,8,0.9038461538461539,0.0955631723365267,2.535031578975842,1.0679217565182033,False,False,True
22236,154.32158536585365,114.75,12654.369999999999,32.19941475826972,144.43605935892393,0.9359420395825128,3.876256186597989,0.10975609756097561,1.0,1,0.1760190353213949,0.4516171093464156,3,0.11223340961670498,-3.2488474222091623,-1.5703327400794214,13.439185750636131,3.207662437803965,235,0.3526170798898072,16,0.8676844783715013,0.06993988668209616,5.045497711905462,2.6699457434146896,False,False,True
22241,70.88707317073171,7.515,5812.74,12.446980728051393,120.7808335449865,1.7038485035781565,9.29732277721006,0.3170731707317073,0.8540772532188842,5,0.03293283374105843,0.8397881205765269,3,0.28940569962372986,-0.5237692232344008,0.053811811725915426,1.584625267665953,0.5548912614774516,240,0.27492447129909364,4,0.9657387580299786,0.0031828237271277413,4.275096459560681,0.9495805332996381,False,False,True
22242,92.1940243902439,51.17999999999999,7559.91,20.37711590296496,117.44836966908193,1.2739260537314225,5.72933011107275,0.2804878048780488,0.7594594594594595,18,0.2669714321995897,0.33798418235137717,1,0.10273746257115723,-1.3032619366354306,-0.16191120296997052,1.9158221024258757,0.6401136391060747,186,0.3961038961038961,18,0.692722371967655,0.012287756925826631,4.53468360365152,1.070151804886851,False,False,True
22243,142.9871951219512,68.505,11724.949999999999,31.100663129973473,217.5202403823289,1.5212567824469163,9.735137463272766,0.1951219512195122,1.1037234042553192,12,0.19412193655410043,0.42988498884856646,5,0.1301667215759567,0.3899257735549244,-0.14201815447164723,1.9167904509283817,0.6438626299852721,178,0.4258064516129032,17,0.6710875331564987,0.011820281158345415,4.969724372857909,1.0704838511191508,False,False,True
22244,98.04195121951219,52.65,8039.439999999999,21.324774535809016,117.95158903821333,1.2030726395288096,4.972565253301226,0.14634146341463414,1.0851063829787233,9,0.2299849243230872,0.41237200601036894,1,0.1171472956026777,-0.761639947323168,-0.5378892307004941,2.6333687002652515,1.058748787020661,161,0.37109375,17,0.7851458885941645,0.013637049587821254,4.595543510070087,1.2901602345375722,False,False,True
22245,48.56158536585366,31.025,3982.05,9.595301204819277,48.38405878354116,0.9963443001093344,4.276219535164049,0.10975609756097561,0.8961352657004831,3,0.19680064288494614,0.4271041297823985,1,0.10506982598442227,-0.4410101109043218,-0.6676218077816731,1.1121686746987949,0.3844911569087031,165,0.4,17,0.8554216867469879,0.006573695239996008,3.903216045067988,0.7477152275691847,False,False,True
22246,23.028536585365856,12.764999999999999,1888.3400000000001,12.588933333333333,29.924908495252954,1.2994706973377368,7.191077877924525,0.2926829268292683,3.2818791946308723,4,0.3874037514430663,0.32210301111028733,12,0.12306184254090376,-0.15927275497654575,-0.47628946987246934,2.8027999999999995,1.102297856188784,75,0.17582417582417584,3,0.96,0.012240158180505716,3.1792421484085294,1.335737637502738,False,False,True
22247,12.220609756097561,0.0,1002.09,5.759137931034483,20.801712141520202,1.7021828334826778,9.273678012952928,0.5121951219512195,2.722543352601156,13,0.019838537456715464,0.8363819617000467,3,0.25315098379890827,0.03899446022572675,-0.18770931962995974,1.048045977011494,0.35983245645414763,85,0.19811320754716982,3,0.9885057471264368,0.0007478760320689242,2.581776957119143,0.7168861566379139,False,True,False
22248,10.26890243902439,3.4,842.0500000000001,5.230124223602484,14.067731573355882,1.3699352639572262,5.881835995487204,0.32926829268292684,3.1,7,0.04389288047028086,0.6674425509174039,3,0.17801359717853596,0.08462761615567965,0.15512058260992667,1.0777018633540372,0.3727067353282017,75,0.15730337078651685,4,0.9751552795031055,0.0050218598605695376,2.4220469354675123,0.7312624095031808,False,False,True
22249,16.885731707317074,4.615,1384.63,6.020130434782609,22.746736248346085,1.3470980495615283,5.3192838520037835,0.35365853658536583,1.9868995633187774,7,0.04733394480836035,0.7501859702592028,3,0.21802315285328355,0.07505915259955817,-0.2566106427634729,1.037869565217391,0.35161918716342755,124,0.14482758620689656,5,0.9826086956521739,0.0024495147799399146,2.8840032836614844,0.7119049313869957,False,False,True
22250,15.13841463414634,8.35,1241.35,5.420742358078602,18.338922210041574,1.211416297759221,6.087823740282757,0.15853658536585366,1.969298245614035,4,0.1164780279534378,0.5542433640794296,3,0.1478851435475603,0.07120286022137329,0.19579380317601291,1.1452838427947598,0.3976968041451595,96,0.1504424778761062,4,0.9868995633187773,0.002731472183169311,2.781202432128002,0.7632718712686947,False,False,True
22251,25.80682926829268,16.875,2116.16,8.26625,37.70818936753525,1.4611709550024055,8.460163692726448,0.17073170731707318,1.776470588235294,2,0.14569786783608046,0.4694446544684712,3,0.16512119505123093,-0.14927134010295928,-0.7258198162097749,1.60328125,0.5830677616760186,136,0.23163841807909605,5,0.984375,0.00936259456220508,3.2886566784985884,0.9567726685813055,False,False,True
22252,8.907073170731707,3.125,730.38,9.610263157894737,14.566609584412683,1.6353979927186397,11.56496618198746,0.4146341463414634,7.0,3,0.212464744379638,0.41555080916783044,2,0.11037179056653613,0.06417148267868221,-0.037151754965918826,1.3084210526315792,0.2976577570816476,63,0.16,7,0.9078947368421053,0.021764461647670198,2.293248963724364,0.8365637638233018,False,False,True
22253,14.125365853658536,0.0,1158.28,13.014382022471906,41.29255527900202,2.9232910288342766,17.593880581551957,0.7804878048780488,1.0340909090909092,63,0.15258832061332323,0.8382601788859344,1,0.2601176329298737,-0.7882652561465372,0.10356604819265058,1.4741573033707864,0.499622150385951,62,0.1388888888888889,6,0.8314606741573034,0.0,2.7163731922960026,0.9058998545564397,False,True,False
22254,20.32048780487805,10.530000000000001,1666.28,12.434925373134329,32.49854381932201,1.5992993933699047,11.226108457162061,0.3048780487804878,3.7969924812030076,4,0.16294980435461026,0.6091113138248074,1,0.17330523641371495,-0.13627409366463136,-0.7472957079314746,1.4989552238805968,0.5015393876641403,88,0.15384615384615385,10,0.7611940298507462,0.05124467624752317,3.059668479189652,0.9158727340774857,False,False,True
22255,11.413658536585366,3.32,935.9200000000001,7.999316239316239,15.32687654007025,1.3428539579085397,7.294768783656722,0.35365853658536583,4.405172413793103,4,0.28470382083938794,0.42229036669800835,12,0.13549336125107686,-0.02455611062134719,-0.03316960443469519,1.1567521367521363,0.38982274720837495,61,0.14084507042253522,6,0.811965811965812,0.039264194134493974,2.518797361296526,0.7686034497018388,False,False,True
